   E (MeV)	Unadj. F×Eavg	Adj. F×Eavg
 3.60000E-01	 6.99104E+03	 7.01505E+03
 3.60000E-01	 1.14063E+04	 1.14419E+04
 4.00000E-01	 1.14063E+04	 1.14419E+04
 4.00000E-01	 1.82689E+04	 1.83205E+04
 4.50000E-01	 1.82689E+04	 1.83205E+04
 4.50000E-01	 2.56309E+04	 2.56954E+04
 5.00000E-01	 2.56309E+04	 2.56954E+04
 5.00000E-01	 3.73311E+04	 3.74150E+04
 5.50000E-01	 3.73311E+04	 3.74150E+04
 5.50000E-01	 5.33667E+04	 5.34741E+04
 6.00000E-01	 5.33667E+04	 5.34741E+04
 6.00000E-01	 6.72105E+04	 6.73330E+04
 6.60000E-01	 6.72105E+04	 6.73330E+04
 6.60000E-01	 8.81274E+04	 8.82757E+04
 7.20000E-01	 8.81274E+04	 8.82757E+04
 7.20000E-01	 1.14502E+05	 1.14687E+05
 7.80000E-01	 1.14502E+05	 1.14687E+05
 7.80000E-01	 1.22950E+05	 1.23142E+05
 8.40000E-01	 1.22950E+05	 1.23142E+05
 8.40000E-01	 1.34641E+05	 1.34843E+05
 9.20000E-01	 1.34641E+05	 1.34843E+05
 9.20000E-01	 1.45259E+05	 1.45466E+05
 1.00000E+00	 1.45259E+05	 1.45466E+05
 1.00000E+00	 1.60457E+05	 1.60670E+05
 1.20000E+00	 1.60457E+05	 1.60670E+05
 1.20000E+00	 1.72432E+05	 1.72637E+05
 1.40000E+00	 1.72432E+05	 1.72637E+05
 1.40000E+00	 1.68166E+05	 1.68342E+05
 1.60000E+00	 1.68166E+05	 1.68342E+05
 1.60000E+00	 1.58215E+05	 1.58356E+05
 1.80000E+00	 1.58215E+05	 1.58356E+05
 1.80000E+00	 1.48726E+05	 1.48834E+05
 2.00000E+00	 1.48726E+05	 1.48834E+05
 2.00000E+00	 1.39964E+05	 1.40041E+05
 2.30000E+00	 1.39964E+05	 1.40041E+05
 2.30000E+00	 1.33456E+05	 1.33505E+05
 2.60000E+00	 1.33456E+05	 1.33505E+05
 2.60000E+00	 1.22744E+05	 1.22766E+05
 2.90000E+00	 1.22744E+05	 1.22766E+05
 2.90000E+00	 1.15706E+05	 1.15704E+05
 3.30000E+00	 1.15706E+05	 1.15704E+05
 3.30000E+00	 1.11758E+05	 1.11736E+05
 3.70000E+00	 1.11758E+05	 1.11736E+05
 3.70000E+00	 9.67457E+04	 9.67101E+04
 4.10000E+00	 9.67457E+04	 9.67101E+04
 4.10000E+00	 8.85557E+04	 8.85101E+04
 4.50000E+00	 8.85557E+04	 8.85101E+04
 4.50000E+00	 8.23585E+04	 8.23068E+04
 5.00000E+00	 8.23585E+04	 8.23068E+04
 5.00000E+00	 8.15682E+04	 8.15118E+04
 5.50000E+00	 8.15682E+04	 8.15118E+04
 5.50000E+00	 7.71085E+04	 7.70537E+04
 6.00000E+00	 7.71085E+04	 7.70537E+04
 6.00000E+00	 7.38368E+04	 7.37857E+04
 6.70000E+00	 7.38368E+04	 7.37857E+04
 6.70000E+00	 6.59269E+04	 6.58850E+04
 7.40000E+00	 6.59269E+04	 6.58850E+04
 7.40000E+00	 6.24572E+04	 6.24229E+04
 8.20000E+00	 6.24572E+04	 6.24229E+04
 8.20000E+00	 7.74611E+04	 7.74256E+04
 9.00000E+00	 7.74611E+04	 7.74256E+04
 9.00000E+00	 1.17989E+05	 1.17947E+05
 1.00000E+01	 1.17989E+05	 1.17947E+05
 1.00000E+01	 1.78279E+05	 1.78232E+05
 1.10000E+01	 1.78279E+05	 1.78232E+05
 1.10000E+01	 2.47410E+05	 2.47368E+05
 1.20000E+01	 2.47410E+05	 2.47368E+05
 1.20000E+01	 2.94649E+05	 2.94623E+05
 1.30000E+01	 2.94649E+05	 2.94623E+05
 1.30000E+01	 3.23286E+05	 3.23280E+05
 1.40000E+01	 3.23286E+05	 3.23280E+05
 1.40000E+01	 3.04529E+05	 3.04541E+05
