NIF_RUN
 2 0 0 1  1.0000E+00 1.0000E+00
  100    1
 1.000E-10 1.000E-09 1.000E-08 2.300E-08 5.000E-08 7.600E-08 1.150E-07 1.700E-07
 2.550E-07 3.800E-07 5.500E-07 8.400E-07 1.275E-06 1.900E-06 2.800E-06 4.250E-06
 6.300E-06 9.200E-06 1.350E-05 2.100E-05 3.000E-05 4.500E-05 6.900E-05 1.000E-04
 1.350E-04 1.700E-04 2.200E-04 2.800E-04 3.600E-04 4.500E-04 5.750E-04 7.600E-04
 9.600E-04 1.275E-03 1.600E-03 2.000E-03 2.700E-03 3.400E-03 4.500E-03 5.500E-03
 7.200E-03 9.200E-03 1.200E-02 1.500E-02 1.900E-02 2.550E-02 3.200E-02 4.000E-02
 5.250E-02 6.600E-02 8.800E-02 1.100E-01 1.350E-01 1.600E-01 1.900E-01 2.200E-01
 2.550E-01 2.900E-01 3.200E-01 3.600E-01 4.000E-01 4.500E-01 5.000E-01 5.500E-01
 6.000E-01 6.600E-01 7.200E-01 7.800E-01 8.400E-01 9.200E-01 1.000E+00 1.200E+00
 1.400E+00 1.600E+00 1.800E+00 2.000E+00 2.300E+00 2.600E+00 2.900E+00 3.300E+00
 3.700E+00 4.100E+00 4.500E+00 5.000E+00 5.500E+00 6.000E+00 6.700E+00 7.400E+00
 8.200E+00 9.000E+00 1.000E+01 1.100E+01 1.200E+01 1.300E+01 1.400E+01 1.500E+01
 1.600E+01 1.700E+01 1.800E+01 1.900E+01 2.000E+01
 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 0.000E+00 0.000E+00 2.565E+10 4.270E+10 2.859E+10 1.898E+10 1.199E+10 7.411E+09
 4.900E+09 3.530E+09 2.512E+09 1.697E+09 1.100E+09 7.019E+08 5.669E+08 5.853E+08
 6.002E+08 7.249E+08 1.109E+09 1.834E+09 2.740E+09 2.990E+09 2.596E+09 2.254E+09
 1.942E+09 1.663E+09 1.451E+09 1.275E+09 1.163E+09 1.090E+09 1.025E+09 1.000E+09
 1.152E+09 1.516E+09 1.963E+09 4.327E+09 8.352E+09 6.470E+09 3.496E+09 4.137E+09
 3.477E+09 2.984E+09 4.606E+09 9.220E+09 1.076E+10 8.194E+09 6.861E+09 7.079E+09
 7.936E+09 8.422E+09 8.213E+09 7.713E+09 7.244E+09 8.783E+09 1.333E+10 1.774E+10
 1.447E+10 9.668E+09 1.132E+10 9.466E+09 5.310E+09 5.469E+09 5.007E+09 3.464E+09
 3.493E+09 3.455E+09 3.050E+09 5.937E+09 4.845E+09 5.071E+08 4.436E+08 6.962E+08
 9.359E+08 1.084E+09 8.256E+08 3.112E+08 9.305E+07 1.650E+08 2.471E+08 2.016E+08
 1.309E+08 1.067E+08 1.054E+08 1.651E+08 1.360E+08 6.125E+08 9.235E+08 3.516E+08
 1.803E+07 1.799E+06 2.296E+05 4.770E+04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04 4.304E-04
