   E (MeV)	Unadj. F×Eavg	Adj. F×Eavg
 3.60000E-01	 7.19182E-07	 7.94156E-07
 3.60000E-01	 1.12559E-06	 1.24091E-06
 4.00000E-01	 1.12559E-06	 1.24091E-06
 4.00000E-01	 1.02447E-06	 1.12739E-06
 4.50000E-01	 1.02447E-06	 1.12739E-06
 4.50000E-01	 1.51687E-06	 1.67853E-06
 5.00000E-01	 1.51687E-06	 1.67853E-06
 5.00000E-01	 1.72927E-06	 1.93123E-06
 5.50000E-01	 1.72927E-06	 1.93123E-06
 5.50000E-01	 1.94874E-06	 2.19129E-06
 6.00000E-01	 1.94874E-06	 2.19129E-06
 6.00000E-01	 1.79924E-06	 2.02458E-06
 6.60000E-01	 1.79924E-06	 2.02458E-06
 6.60000E-01	 2.39111E-06	 2.68606E-06
 7.20000E-01	 2.39111E-06	 2.68606E-06
 7.20000E-01	 2.53912E-06	 2.86006E-06
 7.80000E-01	 2.53912E-06	 2.86006E-06
 7.80000E-01	 2.76700E-06	 3.14712E-06
 8.40000E-01	 2.76700E-06	 3.14712E-06
 8.40000E-01	 2.26215E-06	 2.58603E-06
 9.20000E-01	 2.26215E-06	 2.58603E-06
 9.20000E-01	 3.30621E-06	 3.79842E-06
 1.00000E+00	 3.30621E-06	 3.79842E-06
 1.00000E+00	 1.55284E-06	 1.76698E-06
 1.20000E+00	 1.55284E-06	 1.76698E-06
 1.20000E+00	 4.51862E-06	 5.08307E-06
 1.40000E+00	 4.51862E-06	 5.08307E-06
 1.40000E+00	 5.18214E-06	 5.89708E-06
 1.60000E+00	 5.18214E-06	 5.89708E-06
 1.60000E+00	 5.63288E-06	 6.48065E-06
 1.80000E+00	 5.63288E-06	 6.48065E-06
 1.80000E+00	 6.19090E-06	 7.19466E-06
 2.00000E+00	 6.19090E-06	 7.19466E-06
 2.00000E+00	 4.57057E-06	 5.29667E-06
 2.30000E+00	 4.57057E-06	 5.29667E-06
 2.30000E+00	 7.72200E-06	 8.90999E-06
 2.60000E+00	 7.72200E-06	 8.90999E-06
 2.60000E+00	 8.82526E-06	 1.02316E-05
 2.90000E+00	 8.82526E-06	 1.02316E-05
 2.90000E+00	 7.23324E-06	 8.32951E-06
 3.30000E+00	 7.23324E-06	 8.32951E-06
 3.30000E+00	 1.06329E-05	 1.21114E-05
 3.70000E+00	 1.06329E-05	 1.21114E-05
 3.70000E+00	 1.10261E-05	 1.24713E-05
 4.10000E+00	 1.10261E-05	 1.24713E-05
 4.10000E+00	 1.14180E-05	 1.27874E-05
 4.50000E+00	 1.14180E-05	 1.27874E-05
 4.50000E+00	 1.10273E-05	 1.21279E-05
 5.00000E+00	 1.10273E-05	 1.21279E-05
 5.00000E+00	 1.95181E-05	 2.10468E-05
 5.50000E+00	 1.95181E-05	 2.10468E-05
 5.50000E+00	 2.60685E-05	 2.76687E-05
 6.00000E+00	 2.60685E-05	 2.76687E-05
 6.00000E+00	 2.41568E-05	 2.51960E-05
 6.70000E+00	 2.41568E-05	 2.51960E-05
 6.70000E+00	 4.40671E-05	 4.52711E-05
 7.40000E+00	 4.40671E-05	 4.52711E-05
 7.40000E+00	 4.87560E-05	 4.94168E-05
 8.20000E+00	 4.87560E-05	 4.94168E-05
 8.20000E+00	 6.58593E-05	 6.58784E-05
 9.00000E+00	 6.58593E-05	 6.58784E-05
 9.00000E+00	 5.95291E-05	 5.88224E-05
 1.00000E+01	 5.95291E-05	 5.88224E-05
 1.00000E+01	 8.22368E-05	 8.02536E-05
 1.10000E+01	 8.22368E-05	 8.02536E-05
 1.10000E+01	 7.99448E-05	 7.67423E-05
 1.20000E+01	 7.99448E-05	 7.67423E-05
 1.20000E+01	 7.69541E-05	 7.26657E-05
 1.30000E+01	 7.69541E-05	 7.26657E-05
 1.30000E+01	 7.20891E-05	 6.69485E-05
 1.40000E+01	 7.20891E-05	 6.69485E-05
 1.40000E+01	 6.37944E-05	 5.81664E-05
 1.50000E+01	 6.37944E-05	 5.81664E-05
 1.50000E+01	 5.34652E-05	 4.78815E-05
 1.60000E+01	 5.34652E-05	 4.78815E-05
 1.60000E+01	 4.68940E-05	 4.12640E-05
 1.70000E+01	 4.68940E-05	 4.12640E-05
 1.70000E+01	 3.72118E-05	 3.22282E-05
