   E (MeV)	Unadj. F×Eavg	Adj. F×Eavg
 3.60000E-01	 6.50531E-06	 6.41555E-06
 3.60000E-01	 7.03220E-06	 6.93524E-06
 4.00000E-01	 7.03220E-06	 6.93524E-06
 4.00000E-01	 7.29667E-06	 7.19615E-06
 4.50000E-01	 7.29667E-06	 7.19615E-06
 4.50000E-01	 8.18560E-06	 8.07295E-06
 5.00000E-01	 8.18560E-06	 8.07295E-06
 5.00000E-01	 8.62537E-06	 8.50680E-06
 5.50000E-01	 8.62537E-06	 8.50680E-06
 5.50000E-01	 9.33384E-06	 9.20568E-06
 6.00000E-01	 9.33384E-06	 9.20568E-06
 6.00000E-01	 9.75615E-06	 9.62237E-06
 6.60000E-01	 9.75615E-06	 9.62237E-06
 6.60000E-01	 1.05443E-05	 1.03999E-05
 7.20000E-01	 1.05443E-05	 1.03999E-05
 7.20000E-01	 1.11062E-05	 1.09543E-05
 7.80000E-01	 1.11062E-05	 1.09543E-05
 7.80000E-01	 1.08928E-05	 1.07440E-05
 8.40000E-01	 1.08928E-05	 1.07440E-05
 8.40000E-01	 1.15680E-05	 1.14102E-05
 9.20000E-01	 1.15680E-05	 1.14102E-05
 9.20000E-01	 1.16519E-05	 1.14932E-05
 1.00000E+00	 1.16519E-05	 1.14932E-05
 1.00000E+00	 1.13861E-05	 1.12312E-05
 1.20000E+00	 1.13861E-05	 1.12312E-05
 1.20000E+00	 1.10913E-05	 1.09406E-05
 1.40000E+00	 1.10913E-05	 1.09406E-05
 1.40000E+00	 1.10466E-05	 1.08967E-05
 1.60000E+00	 1.10466E-05	 1.08967E-05
 1.60000E+00	 1.06341E-05	 1.04899E-05
 1.80000E+00	 1.06341E-05	 1.04899E-05
 1.80000E+00	 1.02586E-05	 1.01196E-05
 2.00000E+00	 1.02586E-05	 1.01196E-05
 2.00000E+00	 9.48192E-06	 9.35353E-06
 2.30000E+00	 9.48192E-06	 9.35353E-06
 2.30000E+00	 8.65193E-06	 8.53481E-06
 2.60000E+00	 8.65193E-06	 8.53481E-06
 2.60000E+00	 7.66831E-06	 7.56452E-06
 2.90000E+00	 7.66831E-06	 7.56452E-06
 2.90000E+00	 6.82475E-06	 6.73230E-06
 3.30000E+00	 6.82475E-06	 6.73230E-06
 3.30000E+00	 6.02673E-06	 5.94494E-06
 3.70000E+00	 6.02673E-06	 5.94494E-06
 3.70000E+00	 5.50614E-06	 5.43118E-06
 4.10000E+00	 5.50614E-06	 5.43118E-06
 4.10000E+00	 5.51869E-06	 5.44319E-06
 4.50000E+00	 5.51869E-06	 5.44319E-06
 4.50000E+00	 5.67456E-06	 5.59638E-06
 5.00000E+00	 5.67456E-06	 5.59638E-06
