   E (MeV)	Unadj. F×Eavg	Adj. F×Eavg
 3.60000E-01	 7.08421E+03	 7.10743E+03
 3.60000E-01	 8.76503E+03	 8.79554E+03
 4.00000E-01	 8.76503E+03	 8.79554E+03
 4.00000E-01	 8.69756E+03	 8.72954E+03
 4.50000E-01	 8.69756E+03	 8.72954E+03
 4.50000E-01	 1.07568E+04	 1.07984E+04
 5.00000E-01	 1.07568E+04	 1.07984E+04
 5.00000E-01	 1.30874E+04	 1.31405E+04
 5.50000E-01	 1.30874E+04	 1.31405E+04
 5.50000E-01	 1.56379E+04	 1.57041E+04
 6.00000E-01	 1.56379E+04	 1.57041E+04
 6.00000E-01	 1.54150E+04	 1.54827E+04
 6.60000E-01	 1.54150E+04	 1.54827E+04
 6.60000E-01	 1.80144E+04	 1.80960E+04
 7.20000E-01	 1.80144E+04	 1.80960E+04
 7.20000E-01	 2.06730E+04	 2.07686E+04
 7.80000E-01	 2.06730E+04	 2.07686E+04
 7.80000E-01	 2.33913E+04	 2.35002E+04
 8.40000E-01	 2.33913E+04	 2.35002E+04
 8.40000E-01	 1.99117E+04	 2.00034E+04
 9.20000E-01	 1.99117E+04	 2.00034E+04
 9.20000E-01	 2.28078E+04	 2.29091E+04
 1.00000E+00	 2.28078E+04	 2.29091E+04
 1.00000E+00	 1.11277E+04	 1.11738E+04
 1.20000E+00	 1.11277E+04	 1.11738E+04
 1.20000E+00	 1.43182E+04	 1.43713E+04
 1.40000E+00	 1.43182E+04	 1.43713E+04
 1.40000E+00	 1.85039E+04	 1.85618E+04
 1.60000E+00	 1.85039E+04	 1.85618E+04
 1.60000E+00	 2.41791E+04	 2.42392E+04
 1.80000E+00	 2.41791E+04	 2.42392E+04
 1.80000E+00	 3.19275E+04	 3.19860E+04
 2.00000E+00	 3.19275E+04	 3.19860E+04
 2.00000E+00	 2.88851E+04	 2.89206E+04
 2.30000E+00	 2.88851E+04	 2.89206E+04
 2.30000E+00	 3.96885E+04	 3.97185E+04
 2.60000E+00	 3.96885E+04	 3.97185E+04
 2.60000E+00	 5.36032E+04	 5.36256E+04
 2.90000E+00	 5.36032E+04	 5.36256E+04
 2.90000E+00	 5.41607E+04	 5.41718E+04
 3.30000E+00	 5.41607E+04	 5.41718E+04
 3.30000E+00	 7.25172E+04	 7.25222E+04
 3.70000E+00	 7.25172E+04	 7.25222E+04
 3.70000E+00	 9.50990E+04	 9.50939E+04
 4.10000E+00	 9.50990E+04	 9.50939E+04
 4.10000E+00	 1.22664E+05	 1.22641E+05
 4.50000E+00	 1.22664E+05	 1.22641E+05
 4.50000E+00	 1.26012E+05	 1.25969E+05
 5.00000E+00	 1.26012E+05	 1.25969E+05
 5.00000E+00	 1.60715E+05	 1.60634E+05
 5.50000E+00	 1.60715E+05	 1.60634E+05
 5.50000E+00	 2.00912E+05	 2.00777E+05
 6.00000E+00	 2.00912E+05	 2.00777E+05
 6.00000E+00	 1.78231E+05	 1.78082E+05
 6.70000E+00	 1.78231E+05	 1.78082E+05
 6.70000E+00	 2.18189E+05	 2.17974E+05
 7.40000E+00	 2.18189E+05	 2.17974E+05
 7.40000E+00	 2.27400E+05	 2.27144E+05
 8.20000E+00	 2.27400E+05	 2.27144E+05
 8.20000E+00	 2.62730E+05	 2.62402E+05
 9.00000E+00	 2.62730E+05	 2.62402E+05
 9.00000E+00	 2.36276E+05	 2.35955E+05
 1.00000E+01	 2.36276E+05	 2.35955E+05
 1.00000E+01	 2.57839E+05	 2.57469E+05
 1.10000E+01	 2.57839E+05	 2.57469E+05
 1.10000E+01	 2.70377E+05	 2.69972E+05
 1.20000E+01	 2.70377E+05	 2.69972E+05
 1.20000E+01	 2.72852E+05	 2.72426E+05
 1.30000E+01	 2.72852E+05	 2.72426E+05
 1.30000E+01	 2.64787E+05	 2.64369E+05
 1.40000E+01	 2.64787E+05	 2.64369E+05
 1.40000E+01	 2.46542E+05	 2.46148E+05
 1.50000E+01	 2.46542E+05	 2.46148E+05
 1.50000E+01	 2.19059E+05	 2.18712E+05
 1.60000E+01	 2.19059E+05	 2.18712E+05
 1.60000E+01	 1.84403E+05	 1.84113E+05
 1.70000E+01	 1.84403E+05	 1.84113E+05
 1.70000E+01	 1.46100E+05	 1.45877E+05
 1.80000E+01	 1.46100E+05	 1.45877E+05
 1.80000E+01	 1.08098E+05	 1.07940E+05
 1.90000E+01	 1.08098E+05	 1.07940E+05
 1.90000E+01	 7.43557E+04	 7.42520E+04
 2.00000E+01	 7.43557E+04	 7.42520E+04
 2.00000E+01	 4.75085E+04	 4.74421E+04
 2.10000E+01	 4.75085E+04	 4.74421E+04
 2.10000E+01	 2.86468E+04	 2.85991E+04
 2.20000E+01	 2.86468E+04	 2.85991E+04
 2.20000E+01	 1.68504E+04	 1.68123E+04
 2.30000E+01	 1.68504E+04	 1.68123E+04
 2.30000E+01	 9.87303E+03	 9.84387E+03
 2.40000E+01	 9.87303E+03	 9.84387E+03
 2.40000E+01	 5.26117E+03	 5.24262E+03
 2.50000E+01	 5.26117E+03	 5.24262E+03
 2.50000E+01	 1.32798E+03	 1.32290E+03
 2.60000E+01	 1.32798E+03	 1.32290E+03
 2.60000E+01	 1.16208E+02	 1.15767E+02
 2.70000E+01	 1.16208E+02	 1.15767E+02
 2.70000E+01	 3.06133E+01	 3.05091E+01
 2.80000E+01	 3.06133E+01	 3.05091E+01
 2.80000E+01	 1.13367E+01	 1.13057E+01
 2.90000E+01	 1.13367E+01	 1.13057E+01
 2.90000E+01	 5.79555E+00	 5.78469E+00
 3.00000E+01	 5.79555E+00	 5.78469E+00
 3.00000E+01	 3.95649E+00	 3.95280E+00
 3.10000E+01	 3.95649E+00	 3.95280E+00
 3.10000E+01	 3.46032E+00	 3.46019E+00
 3.20000E+01	 3.46032E+00	 3.46019E+00
 3.20000E+01	 3.69064E+00	 3.69336E+00
 3.30000E+01	 3.69064E+00	 3.69336E+00
 3.30000E+01	 4.57470E+00	 4.58085E+00
 3.40000E+01	 4.57470E+00	 4.58085E+00
 3.40000E+01	 6.30623E+00	 6.31762E+00
 3.50000E+01	 6.30623E+00	 6.31762E+00
 3.50000E+01	 9.30604E+00	 9.32609E+00
 3.60000E+01	 9.30604E+00	 9.32609E+00
 3.60000E+01	 1.42649E+01	 1.42998E+01
 3.70000E+01	 1.42649E+01	 1.42998E+01
 3.70000E+01	 2.21691E+01	 2.22298E+01
 3.80000E+01	 2.21691E+01	 2.22298E+01
 3.80000E+01	 3.43069E+01	 3.44121E+01
 3.90000E+01	 3.43069E+01	 3.44121E+01
 3.90000E+01	 5.22197E+01	 5.24004E+01
 4.00000E+01	 5.22197E+01	 5.24004E+01
 4.00000E+01	 7.75172E+01	 7.78232E+01
 4.10000E+01	 7.75172E+01	 7.78232E+01
 4.10000E+01	 1.11748E+02	 1.12253E+02
 4.20000E+01	 1.11748E+02	 1.12253E+02
 4.20000E+01	 1.56154E+02	 1.56967E+02
 4.30000E+01	 1.56154E+02	 1.56967E+02
 4.30000E+01	 2.11702E+02	 2.12965E+02
 4.40000E+01	 2.11702E+02	 2.12965E+02
 4.40000E+01	 2.78882E+02	 2.80778E+02
 4.50000E+01	 2.78882E+02	 2.80778E+02
 4.50000E+01	 3.57951E+02	 3.60701E+02
 4.60000E+01	 3.57951E+02	 3.60701E+02
 4.60000E+01	 4.49301E+02	 4.53166E+02
 4.70000E+01	 4.49301E+02	 4.53166E+02
 4.70000E+01	 5.53325E+02	 5.58593E+02
 4.80000E+01	 5.53325E+02	 5.58593E+02
 4.80000E+01	 6.70892E+02	 6.77889E+02
 4.90000E+01	 6.70892E+02	 6.77889E+02
 4.90000E+01	 8.03679E+02	 8.12744E+02
 5.00000E+01	 8.03679E+02	 8.12744E+02
 5.00000E+01	 9.53943E+02	 9.65446E+02
 5.10000E+01	 9.53943E+02	 9.65446E+02
 5.10000E+01	 1.12476E+03	 1.13907E+03
 5.20000E+01	 1.12476E+03	 1.13907E+03
 5.20000E+01	 1.32042E+03	 1.33794E+03
 5.30000E+01	 1.32042E+03	 1.33794E+03
 5.30000E+01	 1.54534E+03	 1.56645E+03
 5.40000E+01	 1.54534E+03	 1.56645E+03
 5.40000E+01	 1.80532E+03	 1.83036E+03
 5.50000E+01	 1.80532E+03	 1.83036E+03
 5.50000E+01	 2.10616E+03	 2.13542E+03
 5.60000E+01	 2.10616E+03	 2.13542E+03
 5.60000E+01	 2.45356E+03	 2.48722E+03
 5.70000E+01	 2.45356E+03	 2.48722E+03
 5.70000E+01	 2.85393E+03	 2.89206E+03
 5.80000E+01	 2.85393E+03	 2.89206E+03
 5.80000E+01	 3.31136E+03	 3.35378E+03
 5.90000E+01	 3.31136E+03	 3.35378E+03
 5.90000E+01	 3.82695E+03	 3.87321E+03
 6.00000E+01	 3.82695E+03	 3.87321E+03
