   E (MeV)	Unadj. F×Eavg	Adj. F×Eavg
 3.60000E-01	 4.99565E+04	 4.95265E+04
 3.60000E-01	 5.53401E+04	 5.48443E+04
 4.00000E-01	 5.53401E+04	 5.48443E+04
 4.00000E-01	 5.52349E+04	 5.47319E+04
 4.50000E-01	 5.52349E+04	 5.47319E+04
 4.50000E-01	 6.25396E+04	 6.19384E+04
 5.00000E-01	 6.25396E+04	 6.19384E+04
 5.00000E-01	 6.61357E+04	 6.55036E+04
 5.50000E-01	 6.61357E+04	 6.55036E+04
 5.50000E-01	 7.31367E+04	 7.24201E+04
 6.00000E-01	 7.31367E+04	 7.24201E+04
 6.00000E-01	 7.38644E+04	 7.31104E+04
 6.60000E-01	 7.38644E+04	 7.31104E+04
 6.60000E-01	 7.90794E+04	 7.82359E+04
 7.20000E-01	 7.90794E+04	 7.82359E+04
 7.20000E-01	 8.38768E+04	 8.29307E+04
 7.80000E-01	 8.38768E+04	 8.29307E+04
 7.80000E-01	 8.45413E+04	 8.35415E+04
 8.40000E-01	 8.45413E+04	 8.35415E+04
 8.40000E-01	 8.75736E+04	 8.64614E+04
 9.20000E-01	 8.75736E+04	 8.64614E+04
 9.20000E-01	 8.76934E+04	 8.65099E+04
 1.00000E+00	 8.76934E+04	 8.65099E+04
 1.00000E+00	 8.63458E+04	 8.51301E+04
 1.20000E+00	 8.63458E+04	 8.51301E+04
 1.20000E+00	 8.30023E+04	 8.17671E+04
 1.40000E+00	 8.30023E+04	 8.17671E+04
 1.40000E+00	 7.84156E+04	 7.71724E+04
 1.60000E+00	 7.84156E+04	 7.71724E+04
 1.60000E+00	 7.34567E+04	 7.22019E+04
 1.80000E+00	 7.34567E+04	 7.22019E+04
 1.80000E+00	 7.22310E+04	 7.08936E+04
 2.00000E+00	 7.22310E+04	 7.08936E+04
 2.00000E+00	 6.56127E+04	 6.43822E+04
 2.30000E+00	 6.56127E+04	 6.43822E+04
 2.30000E+00	 5.98067E+04	 5.85917E+04
 2.60000E+00	 5.98067E+04	 5.85917E+04
 2.60000E+00	 5.06407E+04	 4.95491E+04
 2.90000E+00	 5.06407E+04	 4.95491E+04
 2.90000E+00	 4.62241E+04	 4.51779E+04
 3.30000E+00	 4.62241E+04	 4.51779E+04
 3.30000E+00	 4.32746E+04	 4.22601E+04
 3.70000E+00	 4.32746E+04	 4.22601E+04
 3.70000E+00	 4.07753E+04	 3.97288E+04
 4.10000E+00	 4.07753E+04	 3.97288E+04
 4.10000E+00	 4.14912E+04	 4.03990E+04
 4.50000E+00	 4.14912E+04	 4.03990E+04
 4.50000E+00	 4.39826E+04	 4.28542E+04
 5.00000E+00	 4.39826E+04	 4.28542E+04
 5.00000E+00	 4.41760E+04	 4.30253E+04
 5.50000E+00	 4.41760E+04	 4.30253E+04
 5.50000E+00	 5.24918E+04	 5.11636E+04
 6.00000E+00	 5.24918E+04	 5.11636E+04
 6.00000E+00	 5.99671E+04	 5.85109E+04
 6.70000E+00	 5.99671E+04	 5.85109E+04
 6.70000E+00	 6.87746E+04	 6.71020E+04
 7.40000E+00	 6.87746E+04	 6.71020E+04
 7.40000E+00	 7.55474E+04	 7.37982E+04
 8.20000E+00	 7.55474E+04	 7.37982E+04
 8.20000E+00	 8.49157E+04	 8.29086E+04
 9.00000E+00	 8.49157E+04	 8.29086E+04
 9.00000E+00	 8.78861E+04	 8.58362E+04
 1.00000E+01	 8.78861E+04	 8.58362E+04
 1.00000E+01	 8.58297E+04	 8.38235E+04
 1.10000E+01	 8.58297E+04	 8.38235E+04
 1.10000E+01	 8.02862E+04	 7.83125E+04
 1.20000E+01	 8.02862E+04	 7.83125E+04
 1.20000E+01	 7.15012E+04	 6.96921E+04
 1.30000E+01	 7.15012E+04	 6.96921E+04
 1.30000E+01	 6.18479E+04	 6.02083E+04
 1.40000E+01	 6.18479E+04	 6.02083E+04
 1.40000E+01	 5.23369E+04	 5.08897E+04
 1.50000E+01	 5.23369E+04	 5.08897E+04
 1.50000E+01	 4.55242E+04	 4.42130E+04
 1.60000E+01	 4.55242E+04	 4.42130E+04
