   E (MeV)	Unadj. F×Eavg	Adj. F×Eavg
 3.60000E-01	 1.40155E+04	 1.49101E+04
 3.60000E-01	 1.51565E+04	 1.61311E+04
 4.00000E-01	 1.51565E+04	 1.61311E+04
 4.00000E-01	 1.72674E+04	 1.83487E+04
 4.50000E-01	 1.72674E+04	 1.83487E+04
 4.50000E-01	 1.89302E+04	 2.01343E+04
 5.00000E-01	 1.89302E+04	 2.01343E+04
 5.00000E-01	 2.07787E+04	 2.20786E+04
 5.50000E-01	 2.07787E+04	 2.20786E+04
 5.50000E-01	 2.23160E+04	 2.37321E+04
 6.00000E-01	 2.23160E+04	 2.37321E+04
 6.00000E-01	 2.50400E+04	 2.66460E+04
 6.60000E-01	 2.50400E+04	 2.66460E+04
 6.60000E-01	 2.67015E+04	 2.83704E+04
 7.20000E-01	 2.67015E+04	 2.83704E+04
 7.20000E-01	 2.95005E+04	 3.13771E+04
 7.80000E-01	 2.95005E+04	 3.13771E+04
 7.80000E-01	 3.18786E+04	 3.39176E+04
 8.40000E-01	 3.18786E+04	 3.39176E+04
 8.40000E-01	 3.42194E+04	 3.63745E+04
 9.20000E-01	 3.42194E+04	 3.63745E+04
 9.20000E-01	 3.64080E+04	 3.86964E+04
 1.00000E+00	 3.64080E+04	 3.86964E+04
 1.00000E+00	 4.22640E+04	 4.47399E+04
 1.20000E+00	 4.22640E+04	 4.47399E+04
 1.20000E+00	 4.92649E+04	 5.21501E+04
 1.40000E+00	 4.92649E+04	 5.21501E+04
 1.40000E+00	 4.38145E+04	 4.64305E+04
 1.60000E+00	 4.38145E+04	 4.64305E+04
 1.60000E+00	 3.80818E+04	 4.04535E+04
 1.80000E+00	 3.80818E+04	 4.04535E+04
 1.80000E+00	 4.15399E+04	 4.41057E+04
 2.00000E+00	 4.15399E+04	 4.41057E+04
 2.00000E+00	 4.55857E+04	 4.83573E+04
 2.30000E+00	 4.55857E+04	 4.83573E+04
 2.30000E+00	 4.82363E+04	 5.12097E+04
 2.60000E+00	 4.82363E+04	 5.12097E+04
 2.60000E+00	 4.72466E+04	 5.02336E+04
 2.90000E+00	 4.72466E+04	 5.02336E+04
 2.90000E+00	 5.30028E+04	 5.63392E+04
 3.30000E+00	 5.30028E+04	 5.63392E+04
 3.30000E+00	 6.11563E+04	 6.50442E+04
 3.70000E+00	 6.11563E+04	 6.50442E+04
 3.70000E+00	 7.06196E+04	 7.51903E+04
 4.10000E+00	 7.06196E+04	 7.51903E+04
 4.10000E+00	 7.69767E+04	 8.21387E+04
 4.50000E+00	 7.69767E+04	 8.21387E+04
 4.50000E+00	 9.74625E+04	 1.03885E+05
 5.00000E+00	 9.74625E+04	 1.03885E+05
 5.00000E+00	 1.07099E+05	 1.14358E+05
 5.50000E+00	 1.07099E+05	 1.14358E+05
 5.50000E+00	 1.36624E+05	 1.45945E+05
 6.00000E+00	 1.36624E+05	 1.45945E+05
 6.00000E+00	 1.53846E+05	 1.64150E+05
 6.70000E+00	 1.53846E+05	 1.64150E+05
 6.70000E+00	 1.76567E+05	 1.88749E+05
 7.40000E+00	 1.76567E+05	 1.88749E+05
 7.40000E+00	 1.94814E+05	 2.08331E+05
 8.20000E+00	 1.94814E+05	 2.08331E+05
 8.20000E+00	 2.09557E+05	 2.24496E+05
 9.00000E+00	 2.09557E+05	 2.24496E+05
 9.00000E+00	 2.13080E+05	 2.28378E+05
 1.00000E+01	 2.13080E+05	 2.28378E+05
 1.00000E+01	 1.96912E+05	 2.11805E+05
 1.10000E+01	 1.96912E+05	 2.11805E+05
 1.10000E+01	 1.70096E+05	 1.83771E+05
 1.20000E+01	 1.70096E+05	 1.83771E+05
